index,id,unit_type,street,suburb,region,country,postcode,lat,lon,doe,tel,prefix,suffix,email,name,status,open_hours,food1_pasta,food2_bread,food3_milk,food4_pie,food5_vet,capacity,rating
1316,1317,UNIT 5,MITCHELL ROAD,ERSKINEVILLE,NSW,AU,2043,-33.902,151.191,2019-02,766889668,MITCHELL1317,@hrs.com,MITCHELL1317@hrs.com,MITCHELL1317,TRUE,MON to FRI 8-17,41,94,23,58,111,10,4.4
1317,1318,UNIT 1,BOODERA ROAD,PALM BEACH,QLD,AU,4221,-28.103,153.459,2016-04,286682822,BOODERA1318,@cs.com,BOODERA1318@cs.com,BOODERA1318,TRUE,24Hours 7Days,58,93,21,43,93,20,4.7
1318,1319,UNIT 19,KENNA STREET,ORANGE,NSW,AU,2800,-33.283,149.085,2021-03,405147334,KENNA1319,@nath.com,KENNA1319@nath.com,KENNA1319,TRUE,24Hours 7Days,54,59,26,44,94,20,3.9
1319,1320,UNIT 129,KITCHENER ROAD,CHERRYBROOK,NSW,AU,2126,-33.729,151.058,2019-04,192990921,KITCHENER1320,@coldmail.com,KITCHENER1320@coldmail.com,KITCHENER1320,TRUE,MON to FRI 8-17,40,93,25,58,87,30,4.2
1320,1321,UNIT 2,BLYTH STREET,BRUNSWICK EAST,VIC,AU,3057,-37.767,144.978,2021-09,214560459,BLYTH1321,@aos.com,BLYTH1321@aos.com,BLYTH1321,TRUE,MON to THU 8-17 FRI to SUN,41,80,27,40,84,10,4.2
1321,1322,UNIT 1,CRANBOURNE ROAD,FRANKSTON,VIC,AU,3199,-38.152,145.155,2021-01,127839948,CRANBOURNE1322,@pny.com,CRANBOURNE1322@pny.com,CRANBOURNE1322,TRUE,24/7 NOT Available During PUBLIC VACATION,53,60,25,59,97,20,4.6
1322,1323,UNIT 9,FIRST STREET,BROMPTON,SA,AU,5007,-34.903,138.572,2012-02,985845453,FIRST1323,@zane.com,FIRST1323@zane.com,FIRST1323,TRUE,24/7 NOT Available During PUBLIC VACATION,40,88,30,49,105,30,4.5
1323,1324,UNIT 3,KUMARA CIRCUIT,SOUTH MORANG,VIC,AU,3752,-37.634,145.085,2023-07,491712203,KUMARA CIRCUIT1324,@pny.com,KUMARA CIRCUIT1324@pny.com,KUMARA CIRCUIT1324,TRUE,MON to FRI 11-14 16-19,45,52,28,51,111,20,4.7
1324,1325,UNIT 24,PRESIDENT AVENUE,SUTHERLAND,NSW,AU,2232,-34.034,151.063,2022-08,953159381,PRESIDENT1325,@whw.com,PRESIDENT1325@whw.com,PRESIDENT1325,TRUE,24Hours 7Days,46,92,28,48,85,20,3.9
1325,1326,UNIT 3,BREADALBANE COURT,SYDENHAM,VIC,AU,3037,-37.693,144.763,2023-09,803507927,BREADALBANE1326,@xmail.com,BREADALBANE1326@xmail.com,BREADALBANE1326,TRUE,MON to THU 8-17 FRI to SUN,60,60,26,49,99,5,4.6
1326,1327,UNIT 5,PENNIWELLS DRIVE,SAN REMO,VIC,AU,3925,-38.528,145.375,2012-08,399355621,PENNIWELLS1327,@whw.com,PENNIWELLS1327@whw.com,PENNIWELLS1327,TRUE,MON to FRI 8-17,53,53,26,54,111,30,4
1327,1328,UNIT 1,STORR STREET,ADELAIDE,SA,AU,5000,-34.93,138.593,2022-06,269831912,STORR1328,@loveu.com,STORR1328@loveu.com,STORR1328,TRUE,24H EXCEPT WED,57,82,26,51,80,15,4.2
1328,1329,UNIT 3,BRIGHTON AVENUE,TORONTO,NSW,AU,2283,-33.017,151.598,2020-03,199413484,BRIGHTON1329,@coldmail.com,BRIGHTON1329@coldmail.com,BRIGHTON1329,TRUE,MON to FRI 11-14 16-19,54,57,22,44,109,30,4.6
1329,1330,UNIT 1,WELLER STREET,GOODWOOD,SA,AU,5034,-34.95,138.597,2022-01,465161965,WELLER1330,@whw.com,WELLER1330@whw.com,WELLER1330,TRUE,MON to FRI 11-14 16-19,55,93,24,57,81,20,4.7
1330,1331,UNIT 3,ARDEN STREET,COOGEE,NSW,AU,2034,-33.925,151.256,2015-08,156479217,ARDEN1331,@loveu.com,ARDEN1331@loveu.com,ARDEN1331,TRUE,24/7 NOT Available During PUBLIC VACATION,60,91,22,50,94,20,4.5
1331,1332,UNIT 2,NIRVANA CRESCENT,BULLEEN,VIC,AU,3105,-37.768,145.092,2019-05,195677938,NIRVANA CRESCENT1332,@loveu.com,NIRVANA CRESCENT1332@loveu.com,NIRVANA CRESCENT1332,TRUE,MON to FRI 11-14 16-19,47,88,25,53,106,30,4.7
1332,1333,FLAT 2,GRANGE ROAD,CARNEGIE,VIC,AU,3163,-37.896,145.046,2022-02,343756531,GRANGE1333,@why.com,GRANGE1333@why.com,GRANGE1333,TRUE,24/7 NOT Available During PUBLIC VACATION,59,51,25,57,112,20,4.1
1333,1334,UNIT 2,NEALE STREET,FLORA HILL,VIC,AU,3550,-36.779,144.291,2021-04,726781684,NEALE1334,@hrs.com,NEALE1334@hrs.com,NEALE1334,TRUE,24/7 NOT Available During PUBLIC VACATION,43,82,30,42,96,10,4
1334,1335,FLAT 2,WOLSELEY PARADE,KENSINGTON,VIC,AU,3031,-37.797,144.929,2017-09,554422009,WOLSELEY1335,@aos.com,WOLSELEY1335@aos.com,WOLSELEY1335,TRUE,MON to FRI 11-14 16-19,56,70,27,44,95,25,4.6
1335,1336,UNIT 14,BENDIGO STREET,RICHMOND,VIC,AU,3121,-37.825,145.012,2021-11,868134658,BENDIGO1336,@ln.com,BENDIGO1336@ln.com,BENDIGO1336,TRUE,MON to THU 8-17 FRI to SUN,42,63,23,42,88,5,4.6
1336,1337,FLAT 2,ALSTON GROVE,ST KILDA EAST,VIC,AU,3183,-37.873,145.005,2019-08,765898498,ALSTON GROVE1337,@xmail.com,ALSTON GROVE1337@xmail.com,ALSTON GROVE1337,TRUE,MON to FRI 8-17,55,90,29,51,119,25,4.5
1337,1338,UNIT 64,HANSFORD ROAD,COOMBABAH,QLD,AU,4216,-27.9,153.381,2013-05,207490820,HANSFORD1338,@hrs.com,HANSFORD1338@hrs.com,HANSFORD1338,TRUE,24/7 NOT Available During PUBLIC VACATION,43,59,30,56,111,10,4.6
1338,1339,UNIT 7,NORTH WEST ARM ROAD,GRAYS POINT,NSW,AU,2232,-34.05,151.077,2011-06,950357763,NORTH WEST ARM1339,@coldmail.com,NORTH WEST ARM1339@coldmail.com,NORTH WEST ARM1339,TRUE,MON to FRI 8-17,53,87,22,44,93,10,4.7
1339,1340,UNIT 1,ELM STREET,ALBURY,NSW,AU,2640,-36.073,146.91,2019-04,477359885,ELM1340,@pny.com,ELM1340@pny.com,ELM1340,TRUE,MON to THU 8-17 FRI to SUN,52,55,29,50,108,10,3.8
1340,1341,UNIT 1,PICNIC STREET,FRANKSTON SOUTH,VIC,AU,3199,-38.168,145.111,2014-11,833122063,PICNIC1341,@whw.com,PICNIC1341@whw.com,PICNIC1341,TRUE,24Hours 7Days,57,64,26,42,113,20,4.6
1341,1342,UNIT 1,CANTERBURY STREET,YARRAVILLE,VIC,AU,3013,-37.816,144.889,2021-05,267276049,CANTERBURY1342,@why.com,CANTERBURY1342@why.com,CANTERBURY1342,TRUE,24H EXCEPT WED,52,51,24,50,90,10,4
1342,1343,UNIT 2,GLYNDON AVENUE,ST ALBANS,VIC,AU,3021,-37.743,144.816,2017-12,359919386,GLYNDON1343,@aos.com,GLYNDON1343@aos.com,GLYNDON1343,TRUE,MON to FRI 8-17,40,86,30,44,108,15,4.1
1343,1344,UNIT 2,BLAXLANDS RIDGE ROAD,KURRAJONG,NSW,AU,2758,-33.498,150.726,2010-03,362376994,BLAXLANDS RIDGE1344,@aos.com,BLAXLANDS RIDGE1344@aos.com,BLAXLANDS RIDGE1344,TRUE,MON to FRI 11-14 16-19,53,52,30,45,91,25,4.5
1344,1345,UNIT 3,WOLSELEY ROAD,POINT PIPER,NSW,AU,2027,-33.865,151.25,2023-04,602976035,WOLSELEY1345,@why.com,WOLSELEY1345@why.com,WOLSELEY1345,TRUE,MON to THU 8-17 FRI to SUN,41,79,24,43,117,25,4
1345,1346,UNIT 1,CARINGAL COURT,GOONELLABAH,NSW,AU,2480,-28.817,153.342,2023-09,947212072,CARINGAL1346,@yahaa.com,CARINGAL1346@yahaa.com,CARINGAL1346,TRUE,MON to THU 8-17 FRI to SUN,53,89,29,42,92,30,4.5
1346,1347,UNIT 2,HAROLD STREET,GLENROY,VIC,AU,3046,-37.707,144.923,2018-11,234753833,HAROLD1347,@xmail.com,HAROLD1347@xmail.com,HAROLD1347,TRUE,MON to THU 8-17 FRI to SUN,40,71,28,56,96,30,4.1
1347,1348,UNIT 2,BALDOCK COURT,EAGLEHAWK,VIC,AU,3556,-36.725,144.245,2013-08,145493804,BALDOCK1348,@pny.com,BALDOCK1348@pny.com,BALDOCK1348,TRUE,24/7 NOT Available During PUBLIC VACATION,53,72,25,42,119,15,4.7
1348,1349,UNIT 1,STEWART WAY,SHELLY BEACH,QLD,AU,4551,-26.797,153.147,2016-09,414461744,STEWART WAY1349,@pny.com,STEWART WAY1349@pny.com,STEWART WAY1349,TRUE,24H EXCEPT WED,43,93,23,52,98,20,4.8
1349,1350,UNIT 1,GLENNY STREET,TOOWONG,QLD,AU,4066,-27.489,152.993,2015-10,317755186,GLENNY1350,@nath.com,GLENNY1350@nath.com,GLENNY1350,TRUE,MON to FRI 8-17,43,56,26,60,106,30,4
1350,1351,UNIT 2,RAFF AVENUE,HOLLAND PARK,QLD,AU,4121,-27.511,153.059,2023-08,316993334,RAFF1351,@zane.com,RAFF1351@zane.com,RAFF1351,TRUE,24H EXCEPT WED,45,51,29,43,118,20,3.8
1351,1352,UNIT 4,MCBURNEY ROAD,CABRAMATTA,NSW,AU,2166,-33.89,150.931,2015-09,576565051,MCBURNEY1352,@zane.com,MCBURNEY1352@zane.com,MCBURNEY1352,TRUE,MON to FRI 8-17,55,87,20,55,111,20,4.4
1352,1353,UNIT 1,NUWARRA ROAD,MOOREBANK,NSW,AU,2170,-33.938,150.953,2021-09,324292412,NUWARRA1353,@pny.com,NUWARRA1353@pny.com,NUWARRA1353,TRUE,MON to FRI 11-14 16-19,41,78,25,48,115,5,4.7
1353,1354,UNIT 3,ETON STREET,NUNDAH,QLD,AU,4012,-27.399,153.055,2014-12,939093821,ETON1354,@why.com,ETON1354@why.com,ETON1354,TRUE,24/7 NOT Available During PUBLIC VACATION,60,76,30,44,116,20,4.3
1354,1355,UNIT 1,SALISBURY HIGHWAY,SALISBURY,SA,AU,5108,-34.767,138.637,2010-02,479694654,SALISBURY1355,@zoohoo.com,SALISBURY1355@zoohoo.com,SALISBURY1355,TRUE,MON to FRI 8-17,58,81,29,44,112,10,4.2
1355,1356,UNIT 4,ROYAL AVENUE,HEATHMONT,VIC,AU,3135,-37.823,145.248,2018-04,970886975,ROYAL1356,@hrs.com,ROYAL1356@hrs.com,ROYAL1356,TRUE,24/7 NOT Available During PUBLIC VACATION,47,81,21,42,115,5,4.8
1356,1357,UNIT 3,THE COVE ROAD,HALLETT COVE,SA,AU,5158,-35.084,138.51,2021-12,641363777,THE COVE1357,@yahaa.com,THE COVE1357@yahaa.com,THE COVE1357,TRUE,MON to FRI 11-14 16-19,57,54,28,43,82,5,4.4
1357,1358,UNIT 7,GOLDEN AVENUE,CHELSEA,VIC,AU,3196,-38.057,145.122,2012-01,108506948,GOLDEN1358,@pny.com,GOLDEN1358@pny.com,GOLDEN1358,TRUE,24/7 NOT Available During PUBLIC VACATION,56,89,22,59,88,15,4.7
1358,1359,UNIT 10,NELSON STREET,WOOLLAHRA,NSW,AU,2025,-33.887,151.242,2010-10,541405001,NELSON1359,@zane.com,NELSON1359@zane.com,NELSON1359,TRUE,24H EXCEPT WED,50,88,21,51,100,30,4.4
1359,1360,UNIT 10,KING STREET,NEWTOWN,NSW,AU,2042,-33.904,151.18,2011-05,301723469,KING1360,@aos.com,KING1360@aos.com,KING1360,TRUE,24Hours 7Days,58,58,30,40,104,30,4.5
1360,1361,UNIT 1,CHAPMAN ROAD,BERESFORD,WA,AU,6530,-28.757,114.617,2011-07,178958160,CHAPMAN1361,@cs.com,CHAPMAN1361@cs.com,CHAPMAN1361,TRUE,MON to FRI 11-14 16-19,53,71,30,56,119,10,4.1
1361,1362,UNIT L2,CLARENCE STREET,SYDNEY,NSW,AU,2000,-33.872,151.206,2019-06,278048593,CLARENCE1362,@whw.com,CLARENCE1362@whw.com,CLARENCE1362,TRUE,MON to FRI 11-14 16-19,55,77,25,44,82,15,4.5
1362,1363,UNIT 2,GORDON STREET,PORT MACQUARIE,NSW,AU,2444,-31.435,152.901,2014-11,139775825,GORDON1363,@cs.com,GORDON1363@cs.com,GORDON1363,TRUE,24Hours 7Days,53,83,26,55,83,20,4.6
1363,1364,UNIT 11,MARLO ROAD,CRONULLA,NSW,AU,2230,-34.048,151.154,2014-04,339734355,MARLO1364,@zoohoo.com,MARLO1364@zoohoo.com,MARLO1364,TRUE,24Hours 7Days,60,67,29,46,81,15,4.3
1364,1365,UNIT 3,BRIGHTON STREET,PETERSHAM,NSW,AU,2049,-33.892,151.156,2011-04,816803669,BRIGHTON1365,@coldmail.com,BRIGHTON1365@coldmail.com,BRIGHTON1365,TRUE,24/7 NOT Available During PUBLIC VACATION,59,62,30,46,118,10,4.3
1365,1366,UNIT 1,MEADOWVALE DRIVE,GROVEDALE,VIC,AU,3216,-38.201,144.322,2019-05,600821589,MEADOWVALE1366,@pny.com,MEADOWVALE1366@pny.com,MEADOWVALE1366,TRUE,24Hours 7Days,51,65,29,60,108,30,4.7
1366,1367,UNIT 7,VERLEY DRIVE,HOMEBUSH,NSW,AU,2140,-33.859,151.077,2023-02,521752408,VERLEY1367,@whw.com,VERLEY1367@whw.com,VERLEY1367,TRUE,24Hours 7Days,53,100,29,44,84,10,4.7
1367,1368,UNIT 4,DUNNS TERRACE,SCARBOROUGH,QLD,AU,4020,-27.215,153.115,2018-04,155373402,DUNNS1368,@nath.com,DUNNS1368@nath.com,DUNNS1368,TRUE,24H EXCEPT WED,50,90,28,60,115,15,3.9
1368,1369,HOUSE 1,WATAGAN CREEK ROAD,LAGUNA,NSW,AU,2325,-33.006,151.149,2014-09,353972058,WATAGAN CREEK1369,@hrs.com,WATAGAN CREEK1369@hrs.com,WATAGAN CREEK1369,TRUE,24/7 NOT Available During PUBLIC VACATION,41,55,27,53,93,20,4.6
1369,1370,UNIT 7,GLADSWOOD GARDENS,DOUBLE BAY,NSW,AU,2028,-33.873,151.247,2021-04,625667931,GLADSWOOD GARDENS1370,@coldmail.com,GLADSWOOD GARDENS1370@coldmail.com,GLADSWOOD GARDENS1370,TRUE,MON to THU 8-17 FRI to SUN,42,64,30,40,102,15,4.8
1370,1371,UNIT 2,NORTH STREET,AUBURN,NSW,AU,2144,-33.856,151.024,2018-06,313724767,NORTH1371,@yahaa.com,NORTH1371@yahaa.com,NORTH1371,TRUE,MON to THU 8-17 FRI to SUN,40,77,25,56,85,25,4.4
1371,1372,SHOP 1,MCLACHLAN AVENUE,DARLINGHURST,NSW,AU,2010,-33.878,151.226,2022-10,538873696,MCLACHLAN1372,@nath.com,MCLACHLAN1372@nath.com,MCLACHLAN1372,TRUE,MON to FRI 11-14 16-19,40,90,21,40,91,30,4.3
1372,1373,SHOP 1,SOUTHWELL CRESCENT,HAMILTON HILL,WA,AU,6163,-32.089,115.791,2010-01,463867746,SOUTHWELL CRESCENT1373,@ln.com,SOUTHWELL CRESCENT1373@ln.com,SOUTHWELL CRESCENT1373,TRUE,24Hours 7Days,48,70,21,58,83,15,4.5
1373,1374,UNIT 2,ZAKNIC PLACE,EAST BUNBURY,WA,AU,6230,-33.336,115.651,2015-12,983060327,ZAKNIC1374,@pny.com,ZAKNIC1374@pny.com,ZAKNIC1374,TRUE,24Hours 7Days,50,97,23,60,95,30,4.1
1374,1375,UNIT 3,LOWER DANDENONG ROAD,DINGLEY VILLAGE,VIC,AU,3172,-37.989,145.133,2020-11,237490025,LOWER DANDENONG1375,@zoohoo.com,LOWER DANDENONG1375@zoohoo.com,LOWER DANDENONG1375,TRUE,MON to FRI 8-17,58,50,23,52,85,10,4.6
1375,1376,UNIT 3,BEMBRIDGE STREET,CARLTON,NSW,AU,2218,-33.971,151.121,2013-12,331575153,BEMBRIDGE1376,@zane.com,BEMBRIDGE1376@zane.com,BEMBRIDGE1376,TRUE,MON to FRI 8-17,49,76,30,44,84,15,4.8
1376,1377,UNIT 4,CUTHBERT STREET,BROADMEADOWS,VIC,AU,3047,-37.685,144.929,2018-11,583561074,CUTHBERT1377,@zoohoo.com,CUTHBERT1377@zoohoo.com,CUTHBERT1377,TRUE,24H EXCEPT WED,60,87,23,43,84,25,4.7
1377,1378,SUITE 1,HUNTER STREET,NEWCASTLE WEST,NSW,AU,2302,-32.926,151.759,2013-08,362532727,HUNTER1378,@loveu.com,HUNTER1378@loveu.com,HUNTER1378,TRUE,MON to FRI 11-14 16-19,48,86,25,45,117,30,4.5
1378,1379,UNIT 14,RIVERSDALE ROAD,SURREY HILLS,VIC,AU,3127,-37.836,145.094,2022-04,950341496,RIVERSDALE1379,@cs.com,RIVERSDALE1379@cs.com,RIVERSDALE1379,TRUE,24Hours 7Days,59,98,30,45,88,15,4.8
1379,1380,UNIT 8,SOPER STREET,AYR,QLD,AU,4807,-19.571,147.409,2015-09,340766587,SOPER1380,@loveu.com,SOPER1380@loveu.com,SOPER1380,TRUE,24H EXCEPT WED,58,89,22,56,102,5,4.5
1380,1381,UNIT 145,VAUCLUSE DRIVE,HAPPY VALLEY,SA,AU,5159,-35.093,138.59,2010-08,443748219,VAUCLUSE1381,@zoohoo.com,VAUCLUSE1381@zoohoo.com,VAUCLUSE1381,TRUE,24H EXCEPT WED,48,73,30,42,90,30,4
1381,1382,HOUSE 2,GLEN ROAD,CRESSY,TAS,AU,7302,-41.863,147.034,2023-04,532844419,GLEN1382,@zane.com,GLEN1382@zane.com,GLEN1382,TRUE,MON to FRI 8-17,50,96,23,43,85,20,4.1
1382,1383,UNIT 2,CORNELL STREET,CAMBERWELL,VIC,AU,3124,-37.839,145.091,2013-09,924970883,CORNELL1383,@xmail.com,CORNELL1383@xmail.com,CORNELL1383,TRUE,MON to FRI 8-17,50,70,20,49,106,20,4
1383,1384,UNIT 5,MOORE STREET,PORT HEDLAND,WA,AU,6721,-20.31,118.596,2021-03,940429193,MOORE1384,@whw.com,MOORE1384@whw.com,MOORE1384,TRUE,MON to THU 8-17 FRI to SUN,41,53,29,48,91,20,4.7
1384,1385,UNIT 1,SOUTH STATION ROAD,SILKSTONE,QLD,AU,4304,-27.621,152.787,2010-03,521768842,SOUTH STATION1385,@whw.com,SOUTH STATION1385@whw.com,SOUTH STATION1385,TRUE,MON to FRI 8-17,51,95,25,58,88,15,4.7
1385,1386,UNIT 3,PARMA WAY,BLACKBUTT,NSW,AU,2529,-34.571,150.839,2020-03,546975627,PARMA WAY1386,@ln.com,PARMA WAY1386@ln.com,PARMA WAY1386,TRUE,24H EXCEPT WED,46,76,23,52,85,20,4.1
1386,1387,UNIT 2,GREENTREES AVENUE,KENMORE HILLS,QLD,AU,4069,-27.5,152.922,2016-04,423546766,GREENTREES1387,@loveu.com,GREENTREES1387@loveu.com,GREENTREES1387,TRUE,24/7 NOT Available During PUBLIC VACATION,44,86,29,51,102,5,4.1
1387,1388,UNIT 8,DAVID LOW WAY,COOLUM BEACH,QLD,AU,4573,-26.528,153.091,2020-09,733220751,DAVID LOW WAY1388,@aos.com,DAVID LOW WAY1388@aos.com,DAVID LOW WAY1388,TRUE,24Hours 7Days,52,75,23,54,92,15,4.6
1388,1389,UNIT 9,AVOCA DRIVE,AVOCA BEACH,NSW,AU,2251,-33.465,151.433,2011-01,733360016,AVOCA1389,@loveu.com,AVOCA1389@loveu.com,AVOCA1389,TRUE,MON to FRI 11-14 16-19,50,70,23,48,106,5,4
1389,1390,UNIT 6,SAXTON STREET,NUMURKAH,VIC,AU,3636,-36.089,145.445,2023-01,850000269,SAXTON1390,@yahaa.com,SAXTON1390@yahaa.com,SAXTON1390,TRUE,24H EXCEPT WED,54,89,27,45,115,30,4.6
1390,1391,UNIT 1,DALRAY CRESCENT,KURUNJANG,VIC,AU,3337,-37.656,144.598,2013-02,373559187,DALRAY CRESCENT1391,@yahaa.com,DALRAY CRESCENT1391@yahaa.com,DALRAY CRESCENT1391,TRUE,24/7 NOT Available During PUBLIC VACATION,50,56,27,41,98,10,4.6
1391,1392,UNIT 2,HIGH STREET,KANGAROO FLAT,VIC,AU,3555,-36.797,144.244,2019-06,676433814,HIGH1392,@hrs.com,HIGH1392@hrs.com,HIGH1392,TRUE,MON to THU 8-17 FRI to SUN,46,51,23,48,117,15,4.7
1392,1393,UNIT 1,KIPLING AVENUE,GLENGOWRIE,SA,AU,5044,-34.987,138.527,2021-03,784420762,KIPLING1393,@xmail.com,KIPLING1393@xmail.com,KIPLING1393,TRUE,24Hours 7Days,60,50,26,40,98,15,4
1393,1394,UNIT 1,MOLLISON STREET,KYNETON,VIC,AU,3444,-37.251,144.453,2015-07,758353818,MOLLISON1394,@aos.com,MOLLISON1394@aos.com,MOLLISON1394,TRUE,MON to THU 8-17 FRI to SUN,54,73,27,56,118,5,4.8
1394,1395,UNIT 2,BRUNSWICK STREET,NEW FARM,QLD,AU,4005,-27.462,153.039,2018-03,150744986,BRUNSWICK1395,@nath.com,BRUNSWICK1395@nath.com,BRUNSWICK1395,TRUE,24/7 NOT Available During PUBLIC VACATION,41,98,20,57,93,10,4.6
1395,1396,UNIT 7,WARRINGAH ROAD,MOSMAN,NSW,AU,2088,-33.818,151.244,2010-08,832933789,WARRINGAH1396,@nath.com,WARRINGAH1396@nath.com,WARRINGAH1396,TRUE,24Hours 7Days,57,53,30,45,86,25,3.9
1396,1397,UNIT 2,HOTHAM STREET,WARRNAMBOOL,VIC,AU,3280,-38.388,142.491,2017-10,675385246,HOTHAM1397,@why.com,HOTHAM1397@why.com,HOTHAM1397,TRUE,MON to FRI 8-17,55,50,22,42,107,5,3.8
1397,1398,UNIT 2,PAISLEY DRIVE,LAWNTON,QLD,AU,4501,-27.287,152.988,2017-07,418320290,PAISLEY1398,@nath.com,PAISLEY1398@nath.com,PAISLEY1398,TRUE,MON to FRI 8-17,44,89,27,60,116,25,4.8
1398,1399,UNIT 3,WEST ESPLANADE,MANLY,NSW,AU,2095,-33.798,151.282,2020-02,483725220,WEST ESPLANADE1399,@zoohoo.com,WEST ESPLANADE1399@zoohoo.com,WEST ESPLANADE1399,TRUE,24H EXCEPT WED,59,62,20,50,113,10,4.4
1399,1400,UNIT 4,OATLEY PARADE,OATLEY,NSW,AU,2223,-33.979,151.079,2023-10,189255589,OATLEY1400,@why.com,OATLEY1400@why.com,OATLEY1400,TRUE,24Hours 7Days,56,57,27,59,111,20,4.5
1400,1401,UNIT 1,CROWN STREET,WEST WOLLONGONG,NSW,AU,2500,-34.426,150.873,2017-11,335679398,CROWN1401,@aos.com,CROWN1401@aos.com,CROWN1401,TRUE,MON to THU 8-17 FRI to SUN,58,100,20,43,84,25,4.2
1401,1402,UNIT 2,NEDLANDS STREET,RANKIN PARK,NSW,AU,2287,-32.925,151.675,2013-04,491114408,NEDLANDS1402,@why.com,NEDLANDS1402@why.com,NEDLANDS1402,TRUE,MON to FRI 8-17,45,50,23,58,111,25,4.2
1402,1403,UNIT 2,YORK ROAD,INGLEBURN,NSW,AU,2565,-33.991,150.863,2014-04,569348009,YORK1403,@aos.com,YORK1403@aos.com,YORK1403,TRUE,MON to THU 8-17 FRI to SUN,47,98,25,59,116,10,4.3
1403,1404,UNIT 2,STUART STREET,BLAKEHURST,NSW,AU,2221,-33.995,151.105,2013-01,768651187,STUART1404,@loveu.com,STUART1404@loveu.com,STUART1404,TRUE,MON to FRI 11-14 16-19,43,67,20,48,85,30,3.9
1404,1405,UNIT 7,ANNE AVENUE,BROADBEACH,QLD,AU,4218,-28.032,153.432,2011-08,261066676,ANNE1405,@coldmail.com,ANNE1405@coldmail.com,ANNE1405,TRUE,MON to THU 8-17 FRI to SUN,56,50,24,42,104,30,4
1405,1406,UNIT 1,PARK EDGE WAY,BROOKFIELD,VIC,AU,3338,-37.69,144.555,2021-07,384569268,PARK EDGE WAY1406,@nath.com,PARK EDGE WAY1406@nath.com,PARK EDGE WAY1406,TRUE,24/7 NOT Available During PUBLIC VACATION,40,81,30,52,80,30,4.8
1406,1407,UNIT 11,HERBERTSON ROAD,CARINA HEIGHTS,QLD,AU,4152,-27.497,153.092,2022-10,541380534,HERBERTSON1407,@yahaa.com,HERBERTSON1407@yahaa.com,HERBERTSON1407,TRUE,24H EXCEPT WED,43,58,27,59,101,30,4.4
1407,1408,UNIT 6,COOK STREET,RANDWICK,NSW,AU,2031,-33.912,151.239,2010-01,253128644,COOK1408,@whw.com,COOK1408@whw.com,COOK1408,TRUE,MON to FRI 11-14 16-19,51,95,24,47,98,20,4.7
1408,1409,UNIT 4,BRISBANE STREET,DUBBO,NSW,AU,2830,-32.257,148.603,2021-07,116428741,BRISBANE1409,@pny.com,BRISBANE1409@pny.com,BRISBANE1409,TRUE,MON to FRI 11-14 16-19,50,92,26,54,111,25,4.2
1409,1410,UNIT 1,TOWNSEND STREET,JINDABYNE,NSW,AU,2627,-36.42,148.629,2014-09,909275077,TOWNSEND1410,@loveu.com,TOWNSEND1410@loveu.com,TOWNSEND1410,TRUE,MON to THU 8-17 FRI to SUN,45,83,26,55,100,10,3.9
1410,1411,UNIT 2,BROADWAY,ELWOOD,VIC,AU,3184,-37.876,144.984,2014-12,912756677,BROADWAY1411,@zoohoo.com,BROADWAY1411@zoohoo.com,BROADWAY1411,TRUE,MON to FRI 11-14 16-19,56,72,26,53,100,5,4
1411,1412,UNIT 2,WILMINGTON STREET,AYR,QLD,AU,4807,-19.573,147.403,2011-07,254963656,WILMINGTON1412,@coldmail.com,WILMINGTON1412@coldmail.com,WILMINGTON1412,TRUE,MON to THU 8-17 FRI to SUN,40,72,27,55,96,10,4.5
1412,1413,UNIT 1,EAST STREET,EAST ALBURY,NSW,AU,2640,-36.072,146.942,2016-07,333320141,EAST1413,@coldmail.com,EAST1413@coldmail.com,EAST1413,TRUE,24/7 NOT Available During PUBLIC VACATION,49,93,29,58,112,5,4.5
1413,1414,UNIT 2,LASER DRIVE,ROWVILLE,VIC,AU,3178,-37.91,145.245,2018-07,329478096,LASER1414,@coldmail.com,LASER1414@coldmail.com,LASER1414,TRUE,MON to FRI 8-17,44,64,30,41,100,25,4.1
1414,1415,UNIT 14,ALFRED STREET,FORTITUDE VALLEY,QLD,AU,4006,-27.456,153.033,2012-10,382660561,ALFRED1415,@nath.com,ALFRED1415@nath.com,ALFRED1415,TRUE,MON to FRI 8-17,55,57,27,49,95,25,4.7
1415,1416,UNIT 7,PURKIS STREET,CAMPERDOWN,NSW,AU,2050,-33.886,151.179,2019-12,701747153,PURKIS1416,@aos.com,PURKIS1416@aos.com,PURKIS1416,TRUE,24H EXCEPT WED,54,74,27,58,88,10,4.5
1416,1417,UNIT 4,FRIEND STREET,MONT ALBERT NORTH,VIC,AU,3129,-37.8,145.105,2019-10,197775314,FRIEND1417,@ln.com,FRIEND1417@ln.com,FRIEND1417,TRUE,MON to THU 8-17 FRI to SUN,50,97,26,54,118,10,3.8
1417,1418,UNIT 4,COLIN STREET,LAKEMBA,NSW,AU,2195,-33.919,151.072,2010-10,190877649,COLIN1418,@why.com,COLIN1418@why.com,COLIN1418,TRUE,24/7 NOT Available During PUBLIC VACATION,53,68,26,53,118,20,4.5
